imu9250 monitor started
time, gx, gy, gz, mx, my, mz, ax, ay, az, comp
0,  0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 90.000 
11,  0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 90.000 
22,  0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 90.000 
33,  0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 90.000 
44,  0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 90.000 
55,  0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 90.000 
66,  0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 90.000 
78,  0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 90.000 
89,  0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 90.000 
100,  0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 90.000 
117, -0.464, 0.229, 0.334, 9.785, 1.348, 3.457, 0.002,-0.003, 0.206, 172.158 
128, -0.464, 0.229, 0.334, 9.785, 1.348, 3.457, 0.002,-0.003, 0.206, 172.158 
139, -0.464, 0.229, 0.334, 9.785, 1.348, 3.457, 0.002,-0.003, 0.206, 172.158 
150, -0.464, 0.229, 0.334, 9.785, 1.348, 3.457, 0.002,-0.003, 0.206, 172.158 
161, -0.464, 0.229, 0.334, 9.785, 1.348, 3.457, 0.002,-0.003, 0.206, 172.158 
172, -0.464, 0.229, 0.334, 9.785, 1.348, 3.457, 0.002,-0.003, 0.206, 172.158 
183, -0.464, 0.229, 0.334, 9.785, 1.348, 3.457, 0.002,-0.003, 0.206, 172.158 
194, -0.464, 0.229, 0.334, 9.785, 1.348, 3.457, 0.002,-0.003, 0.206, 172.158 
205, -0.464, 0.229, 0.334, 9.785, 1.348, 3.457, 0.002,-0.003, 0.206, 172.158 
216, -0.464, 0.229, 0.334, 9.785, 1.348, 3.457, 0.002,-0.003, 0.206, 172.158 
229, -0.904, 0.365, 0.563, 17.555, 2.660, 6.164, 0.005,-0.004, 0.374, 171.383 
240, -0.904, 0.365, 0.563, 17.555, 2.660, 6.164, 0.005,-0.004, 0.374, 171.383 
251, -0.904, 0.365, 0.563, 17.555, 2.660, 6.164, 0.005,-0.004, 0.374, 171.383 
262, -0.904, 0.365, 0.563, 17.555, 2.660, 6.164, 0.005,-0.004, 0.374, 171.383 
273, -0.904, 0.365, 0.563, 17.555, 2.660, 6.164, 0.005,-0.004, 0.374, 171.383 
285, -0.904, 0.365, 0.563, 17.555, 2.660, 6.164, 0.005,-0.004, 0.374, 171.383 
297, -0.904, 0.365, 0.563, 17.555, 2.660, 6.164, 0.005,-0.004, 0.374, 171.383 
308, -0.904, 0.365, 0.563, 17.555, 2.660, 6.164, 0.005,-0.004, 0.374, 171.383 
319, -0.904, 0.365, 0.563, 17.555, 2.660, 6.164, 0.005,-0.004, 0.374, 171.383 
331, -0.904, 0.365, 0.563, 17.555, 2.660, 6.164, 0.005,-0.004, 0.374, 171.383 
342, -1.254, 0.461, 0.793, 23.683, 3.564, 8.476, 0.006,-0.006, 0.505, 171.442 
353, -1.254, 0.461, 0.793, 23.683, 3.564, 8.476, 0.006,-0.006, 0.505, 171.442 
364, -1.254, 0.461, 0.793, 23.683, 3.564, 8.476, 0.006,-0.006, 0.505, 171.442 
375, -1.254, 0.461, 0.793, 23.683, 3.564, 8.476, 0.006,-0.006, 0.505, 171.442 
386, -1.254, 0.461, 0.793, 23.683, 3.564, 8.476, 0.006,-0.006, 0.505, 171.442 
397, -1.254, 0.461, 0.793, 23.683, 3.564, 8.476, 0.006,-0.006, 0.505, 171.442 
409, -1.254, 0.461, 0.793, 23.683, 3.564, 8.476, 0.006,-0.006, 0.505, 171.442 
420, -1.254, 0.461, 0.793, 23.683, 3.564, 8.476, 0.006,-0.006, 0.505, 171.442 
431, -1.254, 0.461, 0.793, 23.683, 3.564, 8.476, 0.006,-0.006, 0.505, 171.442 
442, -1.254, 0.461, 0.793, 23.683, 3.564, 8.476, 0.006,-0.006, 0.505, 171.442 
453, -1.513, 0.563, 1.000, 28.703, 4.404, 10.561, 0.008,-0.007, 0.613, 171.277 
464, -1.513, 0.563, 1.000, 28.703, 4.404, 10.561, 0.008,-0.007, 0.613, 171.277 
475, -1.513, 0.563, 1.000, 28.703, 4.404, 10.561, 0.008,-0.007, 0.613, 171.277 
486, -1.513, 0.563, 1.000, 28.703, 4.404, 10.561, 0.008,-0.007, 0.613, 171.277 
497, -1.513, 0.563, 1.000, 28.703, 4.404, 10.561, 0.008,-0.007, 0.613, 171.277 
508, -1.513, 0.563, 1.000, 28.703, 4.404, 10.561, 0.008,-0.007, 0.613, 171.277 
519, -1.513, 0.563, 1.000, 28.703, 4.404, 10.561, 0.008,-0.007, 0.613, 171.277 
531, -1.513, 0.563, 1.000, 28.703, 4.404, 10.561, 0.008,-0.007, 0.613, 171.277 
542, -1.513, 0.563, 1.000, 28.703, 4.404, 10.561, 0.008,-0.007, 0.613, 171.277 
553, -1.513, 0.563, 1.000, 28.703, 4.404, 10.561, 0.008,-0.007, 0.613, 171.277 
566, -1.724, 0.664, 1.168, 32.630, 5.398, 12.199, 0.010,-0.008, 0.697, 170.607 
577, -1.724, 0.664, 1.168, 32.630, 5.398, 12.199, 0.010,-0.008, 0.697, 170.607 
588, -1.724, 0.664, 1.168, 32.630, 5.398, 12.199, 0.010,-0.008, 0.697, 170.607 
599, -1.724, 0.664, 1.168, 32.630, 5.398, 12.199, 0.010,-0.008, 0.697, 170.607 
610, -1.724, 0.664, 1.168, 32.630, 5.398, 12.199, 0.010,-0.008, 0.697, 170.607 
621, -1.724, 0.664, 1.168, 32.630, 5.398, 12.199, 0.010,-0.008, 0.697, 170.607 
632, -1.724, 0.664, 1.168, 32.630, 5.398, 12.199, 0.010,-0.008, 0.697, 170.607 
643, -1.724, 0.664, 1.168, 32.630, 5.398, 12.199, 0.010,-0.008, 0.697, 170.607 
654, -1.724, 0.664, 1.168, 32.630, 5.398, 12.199, 0.010,-0.008, 0.697, 170.607 
665, -1.724, 0.664, 1.168, 35.831, 5.842, 13.333, 0.010,-0.008, 0.697, 170.740 
676, -1.888, 0.743, 1.198, 35.831, 5.842, 13.333, 0.012,-0.009, 0.765, 170.740 
687, -1.888, 0.743, 1.198, 35.831, 5.842, 13.333, 0.012,-0.009, 0.765, 170.740 
699, -1.888, 0.743, 1.198, 35.831, 5.842, 13.333, 0.012,-0.009, 0.765, 170.740 
710, -1.888, 0.743, 1.198, 35.831, 5.842, 13.333, 0.012,-0.009, 0.765, 170.740 
721, -1.888, 0.743, 1.198, 35.831, 5.842, 13.333, 0.012,-0.009, 0.765, 170.740 
732, -1.888, 0.743, 1.198, 35.831, 5.842, 13.333, 0.012,-0.009, 0.765, 170.740 
743, -1.888, 0.743, 1.198, 35.831, 5.842, 13.333, 0.012,-0.009, 0.765, 170.740 
754, -1.888, 0.743, 1.198, 35.831, 5.842, 13.333, 0.012,-0.009, 0.765, 170.740 
765, -1.888, 0.743, 1.198, 35.831, 5.842, 13.333, 0.012,-0.009, 0.765, 170.740 
776, -1.888, 0.743, 1.198, 38.333, 6.197, 14.182, 0.012,-0.009, 0.765, 170.817 
789, -1.960, 0.791, 1.314, 38.333, 6.197, 14.182, 0.012,-0.010, 0.819, 170.817 
800, -1.960, 0.791, 1.314, 38.333, 6.197, 14.182, 0.012,-0.010, 0.819, 170.817 
811, -1.960, 0.791, 1.314, 38.333, 6.197, 14.182, 0.012,-0.010, 0.819, 170.817 
822, -1.960, 0.791, 1.314, 38.333, 6.197, 14.182, 0.012,-0.010, 0.819, 170.817 
833, -1.960, 0.791, 1.314, 38.333, 6.197, 14.182, 0.012,-0.010, 0.819, 170.817 
844, -1.960, 0.791, 1.314, 38.333, 6.197, 14.182, 0.012,-0.010, 0.819, 170.817 
855, -1.960, 0.791, 1.314, 38.333, 6.197, 14.182, 0.012,-0.010, 0.819, 170.817 
866, -1.960, 0.791, 1.314, 38.333, 6.197, 14.182, 0.012,-0.010, 0.819, 170.817 
877, -1.960, 0.791, 1.314, 38.333, 6.197, 14.182, 0.012,-0.010, 0.819, 170.817 
888, -2.050, 0.822, 1.326, 40.335, 6.481, 14.744, 0.012,-0.010, 0.819, 170.872 
899, -2.050, 0.822, 1.326, 40.335, 6.481, 14.744, 0.013,-0.011, 0.863, 170.872 
910, -2.050, 0.822, 1.326, 40.335, 6.481, 14.744, 0.013,-0.011, 0.863, 170.872 
921, -2.050, 0.822, 1.326, 40.335, 6.481, 14.744, 0.013,-0.011, 0.863, 170.872 
932, -2.050, 0.822, 1.326, 40.335, 6.481, 14.744, 0.013,-0.011, 0.863, 170.872 
943, -2.050, 0.822, 1.326, 40.335, 6.481, 14.744, 0.013,-0.011, 0.863, 170.872 
954, -2.050, 0.822, 1.326, 40.335, 6.481, 14.744, 0.013,-0.011, 0.863, 170.872 
966, -2.050, 0.822, 1.326, 40.335, 6.481, 14.744, 0.013,-0.011, 0.863, 170.872 
977, -2.050, 0.822, 1.326, 40.335, 6.481, 14.744, 0.013,-0.011, 0.863, 170.872 
988, -2.050, 0.822, 1.326, 40.335, 6.481, 14.744, 0.013,-0.011, 0.863, 170.872 
1000, -2.182, 0.852, 1.334, 41.995, 6.708, 15.135, 0.014,-0.011, 0.899, 170.924 
1011, -2.182, 0.852, 1.334, 41.995, 6.708, 15.135, 0.014,-0.011, 0.899, 170.924 
1022, -2.182, 0.852, 1.334, 41.995, 6.708, 15.135, 0.014,-0.011, 0.899, 170.924 
1033, -2.182, 0.852, 1.334, 41.995, 6.708, 15.135, 0.014,-0.011, 0.899, 170.924 
1044, -2.182, 0.852, 1.334, 41.995, 6.708, 15.135, 0.014,-0.011, 0.899, 170.924 
1055, -2.182, 0.852, 1.334, 41.995, 6.708, 15.135, 0.014,-0.011, 0.899, 170.924 
1066, -2.182, 0.852, 1.334, 41.995, 6.708, 15.135, 0.014,-0.011, 0.899, 170.924 
1077, -2.182, 0.852, 1.334, 41.995, 6.708, 15.135, 0.014,-0.011, 0.899, 170.924 
1089, -2.182, 0.852, 1.334, 41.995, 6.708, 15.135, 0.014,-0.011, 0.899, 170.924 
1100, -2.182, 0.852, 1.334, 41.995, 6.708, 15.135, 0.014,-0.011, 0.899, 170.924 
1111, -2.272, 0.883, 1.356, 43.323, 6.890, 15.448, 0.014,-0.011, 0.926, 170.963 
1122, -2.272, 0.883, 1.356, 43.323, 6.890, 15.448, 0.014,-0.011, 0.926, 170.963 
1133, -2.272, 0.883, 1.356, 43.323, 6.890, 15.448, 0.014,-0.011, 0.926, 170.963 
1144, -2.272, 0.883, 1.356, 43.323, 6.890, 15.448, 0.014,-0.011, 0.926, 170.963 
1156, -2.272, 0.883, 1.356, 43.323, 6.890, 15.448, 0.014,-0.011, 0.926, 170.963 
1167, -2.272, 0.883, 1.356, 43.323, 6.890, 15.448, 0.014,-0.011, 0.926, 170.963 
1178, -2.272, 0.883, 1.356, 43.323, 6.890, 15.448, 0.014,-0.011, 0.926, 170.963 
1188, -2.272, 0.883, 1.356, 43.323, 6.890, 15.448, 0.014,-0.011, 0.926, 170.963 
1199, -2.272, 0.883, 1.356, 43.323, 6.890, 15.448, 0.014,-0.011, 0.926, 170.963 
1210, -2.272, 0.883, 1.356, 43.323, 6.890, 15.448, 0.014,-0.011, 0.926, 170.963 
1223, -2.315, 0.898, 1.445, 44.414, 6.889, 15.904, 0.014,-0.012, 0.947, 171.183 
1234, -2.315, 0.898, 1.445, 44.414, 6.889, 15.904, 0.014,-0.012, 0.947, 171.183 
1245, -2.315, 0.898, 1.445, 44.414, 6.889, 15.904, 0.014,-0.012, 0.947, 171.183 
1256, -2.315, 0.898, 1.445, 44.414, 6.889, 15.904, 0.014,-0.012, 0.947, 171.183 
1267, -2.315, 0.898, 1.445, 44.414, 6.889, 15.904, 0.014,-0.012, 0.947, 171.183 
1278, -2.315, 0.898, 1.445, 44.414, 6.889, 15.904, 0.014,-0.012, 0.947, 171.183 
1289, -2.315, 0.898, 1.445, 44.414, 6.889, 15.904, 0.014,-0.012, 0.947, 171.183 
1301, -2.315, 0.898, 1.445, 44.414, 6.889, 15.904, 0.014,-0.012, 0.947, 171.183 
1312, -2.315, 0.898, 1.445, 44.414, 6.889, 15.904, 0.014,-0.012, 0.947, 171.183 
1324, -2.315, 0.898, 1.445, 44.414, 6.889, 15.904, 0.014,-0.012, 0.947, 171.183 
1336, -2.351, 0.905, 1.436, 45.112, 6.888, 16.385, 0.014,-0.012, 0.964, 171.318 
1347, -2.351, 0.905, 1.436, 45.112, 6.888, 16.385, 0.014,-0.012, 0.964, 171.318 
1358, -2.351, 0.905, 1.436, 45.112, 6.888, 16.385, 0.014,-0.012, 0.964, 171.318 
1369, -2.351, 0.905, 1.436, 45.112, 6.888, 16.385, 0.014,-0.012, 0.964, 171.318 
1380, -2.351, 0.905, 1.436, 45.112, 6.888, 16.385, 0.014,-0.012, 0.964, 171.318 
1392, -2.351, 0.905, 1.436, 45.112, 6.888, 16.385, 0.014,-0.012, 0.964, 171.318 
1403, -2.351, 0.905, 1.436, 45.112, 6.888, 16.385, 0.014,-0.012, 0.964, 171.318 
1415, -2.351, 0.905, 1.436, 45.112, 6.888, 16.385, 0.014,-0.012, 0.964, 171.318 
1426, -2.351, 0.905, 1.436, 45.112, 6.888, 16.385, 0.014,-0.012, 0.964, 171.318 
1437, -2.378, 0.951, 1.468, 46.080, 7.005, 16.595, 0.014,-0.012, 0.964, 171.356 
1448, -2.378, 0.951, 1.468, 46.080, 7.005, 16.595, 0.014,-0.012, 0.978, 171.356 
1459, -2.378, 0.951, 1.468, 46.080, 7.005, 16.595, 0.014,-0.012, 0.978, 171.356 
1470, -2.378, 0.951, 1.468, 46.080, 7.005, 16.595, 0.014,-0.012, 0.978, 171.356 
1481, -2.378, 0.951, 1.468, 46.080, 7.005, 16.595, 0.014,-0.012, 0.978, 171.356 
1493, -2.378, 0.951, 1.468, 46.080, 7.005, 16.595, 0.014,-0.012, 0.978, 171.356 
1504, -2.378, 0.951, 1.468, 46.080, 7.005, 16.595, 0.014,-0.012, 0.978, 171.356 
1515, -2.378, 0.951, 1.468, 46.080, 7.005, 16.595, 0.014,-0.012, 0.978, 171.356 
1526, -2.378, 0.951, 1.468, 46.080, 7.005, 16.595, 0.014,-0.012, 0.978, 171.356 
1537, -2.378, 0.951, 1.468, 46.080, 7.005, 16.595, 0.014,-0.012, 0.978, 171.356 
1549, -2.429, 0.923, 1.515, 46.679, 6.922, 16.938, 0.015,-0.012, 0.990, 171.565 
1560, -2.429, 0.923, 1.515, 46.679, 6.922, 16.938, 0.015,-0.012, 0.990, 171.565 
1571, -2.429, 0.923, 1.515, 46.679, 6.922, 16.938, 0.015,-0.012, 0.990, 171.565 
1582, -2.429, 0.923, 1.515, 46.679, 6.922, 16.938, 0.015,-0.012, 0.990, 171.565 
1593, -2.429, 0.923, 1.515, 46.679, 6.922, 16.938, 0.015,-0.012, 0.990, 171.565 
1604, -2.429, 0.923, 1.515, 46.679, 6.922, 16.938, 0.015,-0.012, 0.990, 171.565 
1616, -2.429, 0.923, 1.515, 46.679, 6.922, 16.938, 0.015,-0.012, 0.990, 171.565 
1627, -2.429, 0.923, 1.515, 46.679, 6.922, 16.938, 0.015,-0.012, 0.990, 171.565 
1638, -2.429, 0.923, 1.515, 46.679, 6.922, 16.938, 0.015,-0.012, 0.990, 171.565 
1649, -2.429, 0.923, 1.515, 46.679, 6.922, 16.938, 0.015,-0.012, 0.990, 171.565 
1660, -2.451, 0.946, 1.529, 46.806, 6.915, 17.213, 0.015,-0.012, 1.000, 171.596 
1671, -2.451, 0.946, 1.529, 46.806, 6.915, 17.213, 0.015,-0.012, 1.000, 171.596 
1682, -2.451, 0.946, 1.529, 46.806, 6.915, 17.213, 0.015,-0.012, 1.000, 171.596 
1693, -2.451, 0.946, 1.529, 46.806, 6.915, 17.213, 0.015,-0.012, 1.000, 171.596 
1704, -2.451, 0.946, 1.529, 46.806, 6.915, 17.213, 0.015,-0.012, 1.000, 171.596 
1715, -2.451, 0.946, 1.529, 46.806, 6.915, 17.213, 0.015,-0.012, 1.000, 171.596 
1726, -2.451, 0.946, 1.529, 46.806, 6.915, 17.213, 0.015,-0.012, 1.000, 171.596 
1737, -2.451, 0.946, 1.529, 46.806, 6.915, 17.213, 0.015,-0.012, 1.000, 171.596 
1749, -2.451, 0.946, 1.529, 46.806, 6.915, 17.213, 0.015,-0.012, 1.000, 171.596 
1760, -2.451, 0.946, 1.529, 46.806, 6.915, 17.213, 0.015,-0.012, 1.000, 171.596 
1771, -2.445, 0.960, 1.533, 47.142, 7.202, 17.315, 0.015,-0.012, 1.006, 171.314 
1782, -2.445, 0.960, 1.533, 47.142, 7.202, 17.315, 0.015,-0.012, 1.006, 171.314 
1793, -2.445, 0.960, 1.533, 47.142, 7.202, 17.315, 0.015,-0.012, 1.006, 171.314 
1804, -2.445, 0.960, 1.533, 47.142, 7.202, 17.315, 0.015,-0.012, 1.006, 171.314 
1815, -2.445, 0.960, 1.533, 47.142, 7.202, 17.315, 0.015,-0.012, 1.006, 171.314 
1826, -2.445, 0.960, 1.533, 47.142, 7.202, 17.315, 0.015,-0.012, 1.006, 171.314 
1838, -2.445, 0.960, 1.533, 47.142, 7.202, 17.315, 0.015,-0.012, 1.006, 171.314 
1849, -2.445, 0.960, 1.533, 47.142, 7.202, 17.315, 0.015,-0.012, 1.006, 171.314 
1860, -2.445, 0.960, 1.533, 47.142, 7.202, 17.315, 0.015,-0.012, 1.006, 171.314 
1871, -2.445, 0.960, 1.533, 47.142, 7.202, 17.315, 0.015,-0.012, 1.006, 171.314 
1882, -2.467, 0.983, 1.579, 47.382, 7.461, 17.251, 0.016,-0.012, 1.013, 171.052 
1893, -2.467, 0.983, 1.579, 47.382, 7.461, 17.251, 0.016,-0.012, 1.013, 171.052 
1904, -2.467, 0.983, 1.579, 47.382, 7.461, 17.251, 0.016,-0.012, 1.013, 171.052 
1915, -2.467, 0.983, 1.579, 47.382, 7.461, 17.251, 0.016,-0.012, 1.013, 171.052 
1926, -2.467, 0.983, 1.579, 47.382, 7.461, 17.251, 0.016,-0.012, 1.013, 171.052 
1937, -2.467, 0.983, 1.579, 47.382, 7.461, 17.251, 0.016,-0.012, 1.013, 171.052 
1948, -2.467, 0.983, 1.579, 47.382, 7.461, 17.251, 0.016,-0.012, 1.013, 171.052 
1960, -2.467, 0.983, 1.579, 47.382, 7.461, 17.251, 0.016,-0.012, 1.013, 171.052 
1971, -2.467, 0.983, 1.579, 47.382, 7.461, 17.251, 0.016,-0.012, 1.013, 171.052 
1983, -2.467, 0.983, 1.579, 47.382, 7.461, 17.251, 0.016,-0.012, 1.013, 171.052 
1994, -2.497, 0.974, 1.602, 47.603, 7.580, 17.287, 0.017,-0.012, 1.018, 170.953 
2005, -2.497, 0.974, 1.602, 47.603, 7.580, 17.287, 0.017,-0.012, 1.018, 170.953 
2016, -2.497, 0.974, 1.602, 47.603, 7.580, 17.287, 0.017,-0.012, 1.018, 170.953 
2027, -2.497, 0.974, 1.602, 47.603, 7.580, 17.287, 0.017,-0.012, 1.018, 170.953 
2038, -2.497, 0.974, 1.602, 47.603, 7.580, 17.287, 0.017,-0.012, 1.018, 170.953 
2049, -2.497, 0.974, 1.602, 47.603, 7.580, 17.287, 0.017,-0.012, 1.018, 170.953 
2060, -2.497, 0.974, 1.602, 47.603, 7.580, 17.287, 0.017,-0.012, 1.018, 170.953 
2071, -2.497, 0.974, 1.602, 47.603, 7.580, 17.287, 0.017,-0.012, 1.018, 170.953 
2084, -2.497, 0.974, 1.602, 47.603, 7.580, 17.287, 0.017,-0.012, 1.018, 170.953 
2095, -2.497, 0.974, 1.602, 47.780, 7.675, 17.316, 0.017,-0.012, 1.018, 170.874 
2106, -2.481, 1.052, 1.593, 47.780, 7.675, 17.316, 0.017,-0.013, 1.021, 170.874 
2117, -2.481, 1.052, 1.593, 47.780, 7.675, 17.316, 0.017,-0.013, 1.021, 170.874 
2128, -2.481, 1.052, 1.593, 47.780, 7.675, 17.316, 0.017,-0.013, 1.021, 170.874 
2139, -2.481, 1.052, 1.593, 47.780, 7.675, 17.316, 0.017,-0.013, 1.021, 170.874 
2150, -2.481, 1.052, 1.593, 47.780, 7.675, 17.316, 0.017,-0.013, 1.021, 170.874 
2162, -2.481, 1.052, 1.593, 47.780, 7.675, 17.316, 0.017,-0.013, 1.021, 170.874 
2173, -2.481, 1.052, 1.593, 47.780, 7.675, 17.316, 0.017,-0.013, 1.021, 170.874 
2184, -2.481, 1.052, 1.593, 47.780, 7.675, 17.316, 0.017,-0.013, 1.021, 170.874 
2195, -2.481, 1.052, 1.593, 47.780, 7.675, 17.316, 0.017,-0.013, 1.021, 170.874 
2206, -2.455, 1.019, 1.561, 48.127, 7.488, 17.310, 0.017,-0.013, 1.021, 171.156 
2217, -2.455, 1.019, 1.561, 48.127, 7.488, 17.310, 0.017,-0.013, 1.025, 171.156 
2228, -2.455, 1.019, 1.561, 48.127, 7.488, 17.310, 0.017,-0.013, 1.025, 171.156 
2239, -2.455, 1.019, 1.561, 48.127, 7.488, 17.310, 0.017,-0.013, 1.025, 171.156 
2250, -2.455, 1.019, 1.561, 48.127, 7.488, 17.310, 0.017,-0.013, 1.025, 171.156 
2261, -2.455, 1.019, 1.561, 48.127, 7.488, 17.310, 0.017,-0.013, 1.025, 171.156 
2272, -2.455, 1.019, 1.561, 48.127, 7.488, 17.310, 0.017,-0.013, 1.025, 171.156 
2284, -2.455, 1.019, 1.561, 48.127, 7.488, 17.310, 0.017,-0.013, 1.025, 171.156 
2296, -2.455, 1.019, 1.561, 48.127, 7.488, 17.310, 0.017,-0.013, 1.025, 171.156 
2309, -2.455, 1.019, 1.561, 48.127, 7.488, 17.310, 0.017,-0.013, 1.025, 171.156 
2321, -2.445, 1.041, 1.586, 48.053, 7.514, 17.188, 0.016,-0.013, 1.028, 171.113 
2332, -2.445, 1.041, 1.586, 48.053, 7.514, 17.188, 0.016,-0.013, 1.028, 171.113 
2343, -2.445, 1.041, 1.586, 48.053, 7.514, 17.188, 0.016,-0.013, 1.028, 171.113 
2354, -2.445, 1.041, 1.586, 48.053, 7.514, 17.188, 0.016,-0.013, 1.028, 171.113 
2365, -2.445, 1.041, 1.586, 48.053, 7.514, 17.188, 0.016,-0.013, 1.028, 171.113 
2376, -2.445, 1.041, 1.586, 48.053, 7.514, 17.188, 0.016,-0.013, 1.028, 171.113 
2387, -2.445, 1.041, 1.586, 48.053, 7.514, 17.188, 0.016,-0.013, 1.028, 171.113 
2398, -2.445, 1.041, 1.586, 48.053, 7.514, 17.188, 0.016,-0.013, 1.028, 171.113 
2409, -2.445, 1.041, 1.586, 48.053, 7.514, 17.188, 0.016,-0.013, 1.028, 171.113 
2421, -2.445, 1.041, 1.586, 48.053, 7.514, 17.188, 0.016,-0.013, 1.028, 171.113 
2433, -2.484, 0.967, 1.603, 48.169, 7.652, 17.149, 0.017,-0.014, 1.031, 170.974 
2444, -2.484, 0.967, 1.603, 48.169, 7.652, 17.149, 0.017,-0.014, 1.031, 170.974 
2455, -2.484, 0.967, 1.603, 48.169, 7.652, 17.149, 0.017,-0.014, 1.031, 170.974 
2466, -2.484, 0.967, 1.603, 48.169, 7.652, 17.149, 0.017,-0.014, 1.031, 170.974 
